sim_id,model,method,mu_hat,se,mu_true,bias,covered
18,linear,bootstrap,-0.011332227848470211,0.12136258969803969,-0.0007130789349353089,-0.010619148913534902,True
19,linear,naive,0.061090137809515,0.010343864220989348,0.00021524003280794574,0.06087489777670706,False
19,linear,influence,-0.14025043890625238,0.4683453142495095,0.00021524003280794574,-0.14046567893906034,True
19,linear,bootstrap,0.0661734789609909,0.09054907984972586,0.00021524003280794574,0.06595823892818296,True
20,linear,naive,-0.055546168237924576,0.01729316876770147,-0.0008147145129574568,-0.05473145372496712,False
20,linear,influence,-0.6791925455480814,0.41791643352982266,-0.0008147145129574568,-0.678377831035124,True
20,linear,bootstrap,-0.19805066287517548,0.11278980438621143,-0.0008147145129574568,-0.19723594836221803,True
21,linear,naive,-0.016130762174725533,0.014100123712538598,0.0025886525649704934,-0.018719414739696027,True
21,linear,influence,-0.3482798322085291,0.5083306799813972,0.0025886525649704934,-0.3508684847734996,True
21,linear,bootstrap,0.002897887257859111,0.1101145443702083,0.0025886525649704934,0.0003092346928886174,True
22,linear,naive,0.07417891919612885,0.016434053244201167,-0.0013543421284790223,0.07553326132460787,False
22,linear,influence,0.0529768309481442,0.48260563323601924,-0.0013543421284790223,0.05433117307662322,True
22,linear,bootstrap,0.24536612629890442,0.10431666549209621,-0.0013543421284790223,0.24672046842738343,False
23,linear,naive,-0.06409800797700882,0.021398007535669943,0.001915007401052967,-0.06601301537806178,False
23,linear,influence,0.1451963759511709,0.5909380099808522,0.001915007401052967,0.14328136855011794,True
23,linear,bootstrap,0.23754708468914032,0.11904521799513187,0.001915007401052967,0.23563207728808735,False
24,linear,naive,0.0413789227604866,0.01801200137588633,0.0019815628722407216,0.03939735988824588,False
24,linear,influence,0.07806798169016838,0.4731881181030379,0.0019815628722407216,0.07608641881792766,True
24,linear,bootstrap,0.2442971169948578,0.12433481541232619,0.0019815628722407216,0.24231555412261707,True
25,linear,naive,0.21695499122142792,0.016351963631326388,-0.0002730818507808972,0.21722807307220882,False
25,linear,influence,0.9293294266760349,0.46754327951092434,-0.0002730818507808972,0.9296025085268158,False
25,linear,bootstrap,0.059594329446554184,0.10234698943912585,-0.0002730818507808972,0.05986741129733508,True
26,linear,naive,0.09920337796211243,0.012527261887345504,-0.0019968078234257093,0.10120018578553813,False
26,linear,influence,0.9226528321355582,0.6047939517570896,-0.0019968078234257093,0.9246496399589839,True
26,linear,bootstrap,0.2642372250556946,0.12017821589576139,-0.0019968078234257093,0.2662340328791203,False
27,linear,naive,0.17522576451301575,0.01828466962482303,0.002932861838436741,0.172292902674579,False
27,linear,influence,0.11033606561273336,0.4698803006795716,0.002932861838436741,0.10740320377429662,True
27,linear,bootstrap,-0.035359181463718414,0.10601961585175804,0.002932861838436741,-0.03829204330215515,True
28,linear,naive,0.021220209077000618,0.017325545082918913,-0.0005817351932121856,0.021801944270212804,True
28,linear,influence,0.0921347930803895,0.45429220540534776,-0.0005817351932121856,0.09271652827360168,True
28,linear,bootstrap,0.058436669409275055,0.09786363661931666,-0.0005817351932121856,0.05901840460248724,True
29,linear,naive,-0.072667695581913,0.01582426569419147,4.874606573183495e-05,-0.07271644164764483,False
29,linear,influence,-0.04114942049840465,0.53435449307982,4.874606573183495e-05,-0.04119816656413648,True
29,linear,bootstrap,-0.03449135646224022,0.09638853052896955,4.874606573183495e-05,-0.03454010252797205,True
