sim_id,model,method,mu_hat,se,mu_true,bias,covered
18,linear,bootstrap,-0.07177853584289551,0.11499397526951981,-0.0007130789349353089,-0.07106545690796019,True
19,linear,naive,-0.04115914925932884,0.012767937390963274,0.00021524003280794574,-0.041374389292136785,False
19,linear,influence,0.045997628558427095,0.4766290961757139,0.00021524003280794574,0.04578238852561915,True
19,linear,bootstrap,-0.07025650143623352,0.11628191884858395,0.00021524003280794574,-0.07047174146904146,True
20,linear,naive,-0.1169886365532875,0.013947318700806604,-0.0008147145129574568,-0.11617392204033004,False
20,linear,influence,-0.7943950385339558,0.4011572232702887,-0.0008147145129574568,-0.7935803240209983,False
20,linear,bootstrap,-0.1669519692659378,0.10012038258415454,-0.0008147145129574568,-0.16613725475298036,True
21,linear,naive,0.24201510846614838,0.008355149482852415,0.0025886525649704934,0.2394264559011779,False
21,linear,influence,-0.31500340830534695,0.8564633520766225,0.0025886525649704934,-0.31759206087031744,True
21,linear,bootstrap,0.02843337692320347,0.11430508768619464,0.0025886525649704934,0.025844724358232974,True
22,linear,naive,0.0015131940599530935,0.018018445727154213,-0.0013543421284790223,0.002867536188432116,True
22,linear,influence,-0.009192770686000586,0.8049462043209366,-0.0013543421284790223,-0.007838428557521563,True
22,linear,bootstrap,0.2271089255809784,0.10546393445131608,-0.0013543421284790223,0.2284632677094574,False
23,linear,naive,-0.003362661460414529,0.018854258672495745,0.001915007401052967,-0.0052776688614674955,True
23,linear,influence,-0.8552834181971848,1.0753526884577382,0.001915007401052967,-0.8571984255982378,True
23,linear,bootstrap,0.10062907636165619,0.11963972957117862,0.001915007401052967,0.09871406896060322,True
24,linear,naive,0.013211101293563843,0.011703820249271232,0.0019815628722407216,0.011229538421323121,True
24,linear,influence,-0.052735491879284384,0.7680115010051054,0.0019815628722407216,-0.05471705475152511,True
24,linear,bootstrap,0.04239754378795624,0.11821413821534865,0.0019815628722407216,0.040415980915715514,True
25,linear,naive,0.14600180089473724,0.022240726624049065,-0.0002730818507808972,0.14627488274551814,False
25,linear,influence,0.37829383269697425,0.5255856858668132,-0.0002730818507808972,0.37856691454775515,True
25,linear,bootstrap,0.3204444646835327,0.11288580613816356,-0.0002730818507808972,0.3207175465343136,False
26,linear,naive,0.02427290566265583,0.016358999830005244,-0.0019968078234257093,0.02626971348608154,True
26,linear,influence,0.039165347349829974,0.8385504632060784,-0.0019968078234257093,0.04116215517325568,True
26,linear,bootstrap,0.02555282972753048,0.11655968490513335,-0.0019968078234257093,0.02754963755095619,True
27,linear,naive,0.08672995120286942,0.015516142204095211,0.002932861838436741,0.08379708936443267,False
27,linear,influence,0.5515479583851993,0.4534884144252098,0.002932861838436741,0.5486150965467625,True
27,linear,bootstrap,0.060435280203819275,0.10465533938728654,0.002932861838436741,0.057502418365382536,True
28,linear,naive,-0.06473957747220993,0.018492915094588922,-0.0005817351932121856,-0.06415784227899775,False
28,linear,influence,-0.07378192567452789,0.49492301893191254,-0.0005817351932121856,-0.07320019048131571,True
28,linear,bootstrap,0.06828736513853073,0.1026978959446604,-0.0005817351932121856,0.06886910033174291,True
29,linear,naive,0.07480847835540771,0.01657517492415955,4.874606573183495e-05,0.07475973228967588,False
29,linear,influence,-0.09105210632830858,0.438325356111964,4.874606573183495e-05,-0.09110085239404042,True
29,linear,bootstrap,-0.019620193168520927,0.12276702308879649,4.874606573183495e-05,-0.019668939234252763,True
