sim_id,model,method,mu_hat,se,mu_true,bias,covered,rmse_alpha,rmse_beta,corr_alpha,corr_beta,overfit_rate,mean_best_epoch,final_grad_norm,final_beta_std,final_train_loss,final_val_loss,train_val_gap,correction_ratio,correction_mean,correction_std,min_hessian_eig,hessian_condition,oracle_loss,excess_loss_ratio,smoothness_ratio
11,linear,naive,-0.04859405383467674,0.00779741644859314,-0.16799821041175939,0.11940415657708264,False,0.5194401979413876,0.6021217259144009,0.9564240740264056,0.7377024290626962,0.0,32.0,2.711655767946087,0.7424760460853577,1.3725680726369223,1.3605437278747559,-0.012024344762166406,,,,,,1.0,0.36054372787475586,0.9130480140164229
11,linear,influence,-0.21865060528065078,0.02992002222288123,-0.16799821041175939,-0.05065239486889139,True,0.5535537983943966,0.5863218207797873,0.9499062409995235,0.7439089359495805,0.0,22.6,2.7099725411752162,0.7534862130880355,1.4688595280103516,1.361346560716629,-0.1075129672937225,0.4393254857405592,0.013144628296435621,2.9212592623743423,0.24405177906155587,4.118064160191681,1.0,0.3613465607166291,0.9176703236343264
12,linear,naive,-0.07670839130878448,0.008323003649711608,-0.1684193023581113,0.09171091104932683,False,0.5285662365170969,0.5900662989525169,0.9549304622458965,0.7582903695675238,0.0,22.0,2.751906410151338,0.6636732220649719,1.4560889050165813,1.3849624395370483,-0.07112646547953294,,,,,,1.0,0.38496243953704834,0.9914857114640316
12,linear,influence,-0.1872367630799301,0.030574071085533405,-0.1684193023581113,-0.01881746072181878,True,0.5717897560461705,0.5767413663358744,0.9482240927345914,0.7395213107004626,0.0,29.45,2.762455514359951,0.7404847323894501,1.4653917024365641,1.4193007171154022,-0.04609098532116196,0.2903430486330433,-0.008876969008097148,2.9848161279293715,0.2410036265850067,4.170102338547561,1.0,0.4193007171154022,0.8835689462967304
13,linear,naive,-0.21026581525802612,0.007509390115737915,-0.16973064012954736,-0.04053517512847876,False,0.5016383933406221,0.5733921296004392,0.960464911754136,0.74966765851545,0.0,25.0,2.806902863934218,0.8326482772827148,1.4408112739986842,1.2593562602996826,-0.18145501369900163,,,,,,1.0,0.2593562602996826,0.8887325776051237
13,linear,influence,-0.1685230697857216,0.02994428149352002,-0.16973064012954736,0.0012075703438257646,True,0.554196567518626,0.5592362641884719,0.9510148221857624,0.754069771281892,0.0,22.85,2.737932958488238,0.6971961319446563,1.475127968653601,1.4041518926620484,-0.07097607599155253,0.9206840490279316,0.02756922233068617,2.9234056554301313,0.24101368188858033,4.165021302841605,1.0,0.40415189266204843,0.8373799527725344
14,linear,naive,-0.12395471334457397,0.007186830043792725,-0.16421968122181307,0.0402649678772391,False,0.5550050011044854,0.5474390326070349,0.9482761186567848,0.7664549489630859,0.0,24.0,2.690385461245803,0.6783363223075867,1.49140119489034,1.3683993816375732,-0.12300181325276682,,,,,,1.0,0.36839938163757324,0.8543711760100988
14,linear,influence,-0.1403528715552762,0.028444939723265828,-0.16421968122181307,0.02386680966653687,True,0.557307221907058,0.5742890710152443,0.9495007400630144,0.7413674319426065,0.0,29.85,2.6648026823209117,0.7128998786211014,1.418653296375135,1.3925724923610687,-0.026080804014066317,2.1240088150833745,-0.06041730271673187,2.771787346354922,0.2548910953104496,3.940209960108274,1.0,0.3925724923610687,0.8625362480789504
15,linear,naive,-0.26594293117523193,0.008244315385818482,-0.16731081091548525,-0.09863212025974669,False,0.5396137087011237,0.5878393778604618,0.9550709684383429,0.7584762362957819,0.0,35.0,2.649431480529191,0.6666297912597656,1.4163500754038494,1.422235369682312,0.005885294278462627,,,,,,1.0,0.422235369682312,0.9765969826949915
15,linear,influence,-0.17145684692864308,0.030734720163535702,-0.16731081091548525,-0.004146036013157828,True,0.5411384741632391,0.5801137405315013,0.9521693462275275,0.7336748976884361,0.0,27.25,2.7569698362470954,0.7079777598381043,1.4589778197564578,1.3940248310565948,-0.06495298869986299,0.6114069123988624,-0.01879142035863042,2.9958397655755444,0.24769559279084205,4.0544703458632565,1.0,0.3940248310565948,0.8463936220130673
16,linear,naive,-0.13410834968090057,0.007747256755828857,-0.16778098176091477,0.0336726320800142,False,0.5005394472741208,0.5784547491133342,0.9616020562833353,0.7469283730333255,0.0,31.0,2.85747398714197,0.6808827519416809,1.4261877051459417,1.271825909614563,-0.15436179553137874,,,,,,1.0,0.271825909614563,0.9117037448260458
